ts,id.orig_h,id.orig_p,id.resp_h,id.resp_p,orig_bytes,resp_bytes,bytes_ratio,duration,duration_zscore,conn_state_encoded,conn_interval,time_since_last_conn,conn_count_10s,conn_count_60s,conn_count_300s,interval_stddev,burst_score,total_conn_from_ip,hour_of_day,ja3,ja3_frequency,ja3_is_known,ja3_behavior_score,unique_ja3_from_ip,is_known_ip,ip_first_seen_hours_ago,recon_pattern_score,recent_activity_score,recent_docker_event,time_since_container_start,is_attack,attack_phase
1767562238.204471,172.18.0.9,34327,172.18.0.2,8501,1073.3,1745.8,0.6147713340016291,0.022857,-0.1811070317542969,3,25.876654624938965,25.876654624938965,1,3,3,2564.9901265649214,0.0,341,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,6.27785920358639e-05,0.07313229429236785,0.2670272590718677,1,8.740473482134764,0,normal
1767562284.8722072,172.18.0.11,37832,172.18.0.2,8501,1090.6,1741.4,0.6262971766760365,0.063439,1.8315264578809924,3,79.55106973648071,79.55106973648071,1,1,5,1575.607047962429,0.0,348,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00017185333860762498,0.1574170269343823,0.17838822035072438,1,3.7147793448871846,0,normal
1767562285.1623387,172.18.0.6,63766,172.18.0.2,8501,1097.8,1748.5,0.6278293659946335,0.042122,0.7743539819720651,3,69.04913234710693,69.04913234710693,1,1,6,2802.628678235317,0.0,390,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0007626800701188453,0.1939517426539408,0.14850764223054197,1,6.240920077041974,0,normal
1767562291.4186182,172.18.0.6,36186,172.18.0.2,8501,808.5,1748.4,0.4624156043570942,0.032031,0.2738848965410482,3,6.256279468536377,6.256279468536377,2,2,7,2690.8618702487347,0.0,391,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0004010371140010487,0.22891510707386525,0.30694660443518795,1,8.035380633789305,0,normal
1767562332.4230864,172.18.0.10,34416,172.18.0.2,8501,1074.3,1734.0,0.6195693833735765,0.011997,-0.7196725048819216,3,150.2687418460846,150.2687418460846,1,1,3,2083.3300271410817,0.0,347,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0008645065203790501,0.0765101797686874,0.3292098971209848,1,9.268380259704834,0,normal
1767562334.925317,172.18.0.7,51355,172.18.0.2,8501,1081.5,1735.0,0.6233477249130309,0.027,0.0243777637597707,3,317.58971548080444,317.58971548080444,1,1,1,1966.697673739122,0.0,409,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006863907841180894,0.19411306522137456,0.25568347017442994,0,7.515532656384755,0,normal
1767562338.120356,172.18.0.10,65527,172.18.0.2,8501,1093.3,1748.5,0.6252869849226003,0.061681,1.744349468494706,3,5.697269678115845,5.697269678115845,2,2,4,3010.5905782400755,0.0,348,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00026577599833322544,0.11985450294534235,0.237185513851367,1,1.1381089471903176,0,normal
1767562355.7800305,172.18.0.5,33768,172.18.0.2,8501,1070.3,1734.8,0.6169853109126733,0.03128,0.2366310433958405,3,287.06193709373474,287.06193709373474,1,1,2,3206.9842739670084,0.0,368,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0007189334528041115,0.24298378387842695,0.38657034803637114,0,9.168244696143796,0,normal
1767562381.4339504,172.18.0.11,45573,172.18.0.2,8501,799.4,1737.8,0.4599982173299657,0.011262,-0.7561082109249102,3,96.56174325942993,96.56174325942993,1,1,4,1664.9859349412777,0.0,349,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00011931265047154894,0.07393535952542535,0.3184025446443861,1,9.841496693664626,0,normal
1767562402.9502118,172.18.0.7,33971,172.18.0.2,8501,795.0,1748.0,0.454806734623564,0.048197,1.0756035841624119,3,68.02489471435547,68.02489471435547,1,1,2,3192.9282354985307,0.0,410,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0002886084538797493,0.2927232654224889,0.3026893686636234,1,9.322531161891472,0,normal
1767562409.00303,172.18.0.1,34506,172.18.0.2,8501,798.0,2264.0,0.2606139777922926,0.004991,-0.6473684639974895,0,1020.615240573883,1020.615240573883,1,1,1,159.3868351785593,0.0,295,17,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,5.373235384424527,0.0,0.1428571428571428,0,0.0,1,recon
1767562409.324603,172.18.0.1,34512,172.18.0.2,8501,802.0,8737.0,0.0840758989411888,0.006193,-0.5531446742493198,0,0.32157301902770996,0.32157301902770996,2,2,2,159.3868351785593,1.0,296,17,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,5.373324710263146,0.7,0.2857142857142857,0,0.0,1,recon
1767562409.420614,172.18.0.1,40684,172.18.0.2,8501,798.0,2264.0,0.2606139777922926,0.00515,-0.6349045849875403,0,0.09601092338562012,0.09601092338562012,3,3,3,159.3868351785593,0.0,297,17,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,5.872003803584311,0.0,0.1428571428571428,0,0.0,1,recon
1767562409.6446393,172.18.0.1,34528,172.18.0.2,8501,797.0,7605.0,0.0948583670554629,0.006464,-0.5319012075090919,0,0.22402524948120117,0.22402524948120117,4,4,4,159.3868351785593,1.0,298,17,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,5.373413609200054,1.0,0.4285714285714285,0,0.0,1,recon
1767562409.7399302,172.18.0.1,40688,172.18.0.2,8501,803.0,2615.0,0.2349327091866588,0.005675,-0.5937502675018588,0,0.0952908992767334,0.0952908992767334,5,5,5,159.3868351785593,1.0,299,17,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,5.872092502514521,0.7,0.2857142857142857,0,0.0,1,recon
1767562409.964637,172.18.0.1,34538,172.18.0.2,8501,801.0,12582.0,0.0598520511096166,0.006818,-0.5041514391473181,0,0.22470688819885254,0.22470688819885254,6,6,6,159.3868351785593,1.0,300,17,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,5.373502497474353,1.0,0.5714285714285714,0,0.0,1,recon
1767562410.059698,172.18.0.1,40694,172.18.0.2,8501,797.0,7605.0,0.0948583670554629,0.006402,-0.5367613364312105,0,0.09506106376647949,0.09506106376647949,7,7,7,159.3868351785593,1.0,301,17,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,5.872181326945623,1.0,0.4285714285714285,0,0.0,1,inject
1767562410.3802621,172.18.0.1,40710,172.18.0.2,8501,803.0,4396.0,0.1544527793806501,0.006538,-0.5261004084730149,0,0.32056403160095215,0.32056403160095215,8,8,8,159.3868351785593,1.0,302,17,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,5.8722703725099565,1.0,0.5714285714285714,0,0.0,1,inject
1767562410.494487,172.18.0.1,43900,172.18.0.2,8501,1028.0,1805.0,0.3628662195552418,0.033756,1.6074961883370376,0,0.11422491073608398,0.11422491073608398,9,9,9,159.3868351785593,1.0,303,17,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,5.373649678031604,1.0,0.7142857142857143,0,0.0,1,verify
1767562410.903743,172.18.0.1,40726,172.18.0.2,8501,1032.0,1805.0,0.3637645400070497,0.027211,1.0944390303488754,0,0.4092559814453125,0.4092559814453125,10,10,10,159.3868351785593,1.0,304,17,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,5.872415783868895,1.0,0.7142857142857143,0,0.0,1,inject
1767562411.0514963,172.18.0.1,43902,172.18.0.2,8501,802.0,9535.0,0.0775853729321853,0.006039,-0.565216607378453,0,0.14775323867797852,0.14775323867797852,11,11,11,159.3868351785593,1.0,305,17,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,5.373804402814971,1.0,0.8571428571428571,0,0.0,1,verify
1767562411.0700111,172.18.0.1,43908,172.18.0.2,8501,831.0,1805.0,0.3152503793626707,0.023413,0.7967169392810315,0,0.01851487159729004,0.01851487159729004,12,12,12,159.3868351785593,1.0,306,17,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,5.37380954583486,1.0,1.0,0,0.0,1,verify
1767562411.4497802,172.18.0.1,40730,172.18.0.2,8501,803.0,3395.0,0.1912815626488804,0.006462,-0.5320579858614183,0,0.37976908683776855,0.37976908683776855,13,13,13,159.3868351785593,1.0,307,17,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,5.872567460868094,1.0,0.8571428571428571,0,0.0,1,inject
1767562411.467947,172.18.0.1,40742,172.18.0.2,8501,833.0,1783.0,0.3184250764525994,0.024894,0.9128113091787348,0,0.018166780471801758,0.018166780471801758,14,14,14,159.3868351785593,1.0,308,17,0149f47eabf9a20d0893e2a44e5a6323,441,0,0.5,1,0,5.872572507196002,1.0,1.0,0,0.0,1,inject
1767562423.1262727,172.18.0.11,55102,172.18.0.2,8501,806.0,1732.3,0.4653085391479468,0.015019,-0.5697789953886392,3,41.69232225418091,41.69232225418091,1,2,4,3345.098749349376,0.0,350,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0008682681408425301,0.21428097175411148,0.1843490683244684,1,4.351569408531821,0,normal
1767562435.100166,172.18.0.11,49689,172.18.0.2,8501,1097.5,1734.9,0.6326264546641668,0.062101,1.7651628141772826,3,11.973893404006958,11.973893404006958,1,3,5,2413.382820722733,0.0,351,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006598090908413507,0.10645005689241614,0.3757320325990171,0,8.39612443583749,0,normal
1767562486.3443704,172.18.0.6,57814,172.18.0.2,8501,1072.4,1744.6,0.6146928667877498,0.034953,0.4188011427679307,3,194.92575216293335,194.92575216293335,1,1,5,2219.639766307211,0.0,392,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00033815707536057483,0.11836751461518147,0.18678797616352044,0,5.0257669128046185,0,normal
1767562487.0961409,172.18.0.9,38522,172.18.0.2,8501,1063.7,1743.5,0.6101133635648978,0.063191,1.8192010687807263,3,248.89166975021362,248.89166975021362,1,1,4,3209.5324802723035,0.0,342,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,3.0148654715137726e-05,0.034337626210235894,0.2831156971128189,1,3.1854731817788244,0,normal
1767562508.2327993,172.18.0.6,41181,172.18.0.2,8501,1067.2,1732.8,0.6158943929174938,0.068692,2.0920331025045016,3,21.888428926467896,21.888428926467896,1,2,5,2685.5297717090234,0.0,393,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00040904179922384386,0.1432140448371468,0.39971338019268343,1,7.1330680715051376,0,normal
1767562514.7317476,172.18.0.8,57485,172.18.0.2,8501,1060.9,1743.4,0.6084872397612653,0.067827,2.049118058491896,3,392.0120711326599,392.0120711326599,1,1,1,1923.4175794478688,0.0,382,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00035612639683807744,0.08367992155198768,0.21981926542947688,0,4.682113124502404,0,normal
1767562516.2208984,172.18.0.8,34145,172.18.0.2,8501,1071.9,1741.9,0.6153998143834437,0.066012,1.959135678025084,3,1.4891507625579834,1.4891507625579834,2,2,2,1647.5585090341724,0.0,383,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00034729852173964493,0.028789231185067973,0.16063761297523294,0,7.0570469280263906,0,normal
1767562519.217063,172.18.0.11,33643,172.18.0.2,8501,794.6,1742.9,0.4558929974340395,0.041495,0.7432634034544098,3,84.11689686775208,84.11689686775208,1,1,5,2325.2747894799204,0.0,352,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0004911096129567044,0.24237981451644802,0.31524712561807955,1,3.059912057993888,0,normal
1767562520.4745655,172.18.0.7,42715,172.18.0.2,8501,1080.1,1746.1,0.6185426799637015,0.054042,1.3654725271957495,3,117.52435374259949,117.52435374259949,1,1,3,2043.1658308146812,0.0,411,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0002920053813992798,0.25842545094591957,0.1809343213620352,0,3.577306783683266,0,normal
1767562559.982679,172.18.0.5,39412,172.18.0.2,8501,799.6,1742.0,0.4590422111691251,0.011361,-0.7511927889938451,3,204.20264840126038,204.20264840126038,1,1,2,2417.7479582026185,0.0,369,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.000534636409343647,0.2743455576874834,0.3046921945465325,0,3.8929592789927625,0,normal
1767562567.3649635,172.18.0.12,59691,172.18.0.2,8501,1071.0,1747.3,0.6129664072749501,0.013792,-0.630660883377282,3,384.81685304641724,384.81685304641724,1,1,1,2625.414088906881,0.0,344,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,6.901263117322976e-06,0.21046323516329452,0.19744835628241375,1,3.616720787789977,0,normal
1767562572.4421587,172.18.0.12,51482,172.18.0.2,8501,808.6,1747.8,0.4626496170574133,0.044955,0.9148476275628374,3,5.077195167541504,5.077195167541504,2,2,2,2749.424790809574,0.0,345,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00021218562995711709,0.29566626003458923,0.1999135474541806,0,3.066972616460521,0,normal
1767562576.6104658,172.18.0.8,51782,172.18.0.2,8501,792.8,1745.5,0.4541657696158319,0.055902,1.4577369249967294,3,60.389567375183105,60.389567375183105,1,1,3,3277.4308429718494,0.0,384,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0005901583212465542,0.1480259140783472,0.23939861634681672,0,7.601981901074106,0,normal
1767562618.8612077,172.18.0.10,60559,172.18.0.2,8501,1090.8,1744.5,0.6252467150139701,0.062184,1.7692785499460002,3,280.7408516407013,280.7408516407013,1,1,3,2313.3745531553573,0.0,349,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.000827283431105296,0.21841361571849768,0.21545462926707937,0,4.3400988459429195,0,normal
1767562625.3113322,172.18.0.10,33974,172.18.0.2,8501,808.7,1747.6,0.4627286712240291,0.05903,1.612862191927031,3,6.450124502182007,6.450124502182007,2,2,4,2594.4443176876857,0.0,350,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00045892908831891523,0.07779596341696843,0.17116903039390682,1,7.482539849063002,0,normal
1767562626.7014782,172.18.0.8,56293,172.18.0.2,8501,1064.9,1736.7,0.6131850966649601,0.043644,0.8497922519017859,3,50.091012477874756,50.091012477874756,1,2,4,1947.0573300371896,0.0,385,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0008861808710205484,0.01935115570930892,0.3752315458671629,1,7.816220405306387,0,normal
1767562629.2963803,172.18.0.9,62283,172.18.0.2,8501,799.1,1737.8,0.4598454756884556,0.021359,-0.2553861425331075,3,142.20023941993713,142.20023941993713,1,1,2,1571.9702170332112,0.0,343,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0001783952775951788,0.12584064152716765,0.19921407633094512,0,7.407519115006864,0,normal
1767562636.9160144,172.18.0.8,44853,172.18.0.2,8501,1094.8,1730.2,0.6327837401804328,0.024412,-0.1039518918350429,3,10.214536190032959,10.214536190032959,1,2,5,1910.7778513400654,0.0,386,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006592546360267335,0.16849361771763624,0.14334737675583048,0,1.8976626405453723,0,normal
1767562638.3959956,172.18.0.11,50248,172.18.0.2,8501,790.6,1738.5,0.4547475694981112,0.025197,-0.0650301924201877,3,119.17893266677856,119.17893266677856,1,1,5,2965.0971310429713,0.0,353,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00019698425190471536,0.28296230282568163,0.19426422251519687,1,8.992832719438363,0,normal
1767562656.7508821,172.18.0.10,34240,172.18.0.2,8501,1067.0,1743.5,0.6119991482317216,0.039929,0.6655579818770471,3,31.439549922943115,31.439549922943115,1,3,3,1654.4841170375948,0.0,351,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00010818507732904437,0.23152059778469003,0.274727854664775,1,9.336714382135181,0,normal
1767562660.3546736,172.18.0.7,47967,172.18.0.2,8501,791.7,1744.8,0.453775320404148,0.050759,1.202652256335271,3,139.88010811805725,139.88010811805725,1,1,3,1817.1571324451004,0.0,412,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0001794859017322762,0.14478642276837325,0.18801427248600566,1,1.289442130606191,0,normal
1767562664.9321117,172.18.0.7,60268,172.18.0.2,8501,1063.2,1739.0,0.6113762697536116,0.046724,1.0025495655905377,3,4.577438116073608,4.577438116073608,2,2,4,2417.445821054399,0.0,413,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.000789496743499248,0.23382120084372837,0.3525245839358998,0,5.779437506142352,0,normal
1767562691.4770732,172.18.0.10,58710,172.18.0.2,8501,1067.6,1746.6,0.6112387138406956,0.018565,-0.393919934161926,3,34.72619104385376,34.72619104385376,1,2,4,1824.5627057255892,0.0,352,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0009524371130109145,0.13011729080160808,0.365616859180802,0,1.5593914912398739,0,normal
1767562692.9172912,172.18.0.9,33426,172.18.0.2,8501,1075.5,1732.5,0.6207894084949394,0.012571,-0.6912150991661815,3,63.62091088294983,63.62091088294983,1,1,3,3415.037554585326,0.0,344,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0004893147704358823,0.16874869636274542,0.24777483903748476,0,2.56282447633174,0,normal
1767562702.3993235,172.18.0.10,36355,172.18.0.2,8501,799.9,1734.8,0.4610947068499986,0.010291,-0.8042733264745245,3,10.922250270843506,10.922250270843506,1,3,5,2824.4922258853885,0.0,353,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0007084310964542304,0.28250407367364355,0.19970869868446886,0,4.277414938227224,0,normal
1767562705.1155436,172.18.0.11,52757,172.18.0.2,8501,1061.4,1742.3,0.6091891903074339,0.029465,0.1466406695682743,3,66.71954798698425,66.71954798698425,1,1,5,3280.4165754650594,0.0,354,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.000936892152465296,0.2821896824265673,0.11092231593087142,0,1.8520281779707706,0,normal
1767562706.699314,172.18.0.9,35090,172.18.0.2,8501,801.0,1749.7,0.4577711001787614,0.044557,0.8950971876977719,3,13.782022953033447,13.782022953033447,1,2,4,2092.8974470981548,0.0,345,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.000417360850128763,0.02277300654196911,0.16645122917980132,0,1.3136972013810493,0,normal
1767562719.3045998,172.18.0.7,42605,172.18.0.2,8501,791.0,1735.0,0.4559023666473468,0.01911,-0.3669098433508718,3,54.372488021850586,54.372488021850586,1,3,4,3097.5118554526107,0.0,414,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0001567069747022565,0.25772201293140745,0.14121178865748893,0,1.6048354717168318,0,normal
1767562730.7904043,172.18.0.8,36013,172.18.0.2,8501,1071.4,1742.9,0.6147281932958716,0.014896,-0.5759182390501173,3,93.87438988685608,93.87438988685608,1,1,6,1513.3609283881715,0.0,387,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0007866784373346127,0.21337476270189668,0.16123329311396847,0,2.4717749125765627,0,normal
1767562731.1038222,172.18.0.9,55444,172.18.0.2,8501,801.0,1743.5,0.4594005449801306,0.031443,0.244748845467137,3,24.404508113861084,24.404508113861084,1,3,5,3408.8765081618985,0.0,346,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00033927249828843574,0.19745262185913942,0.2040000975876776,1,5.569798659796208,0,normal
1767562745.7088912,172.18.0.5,47243,172.18.0.2,8501,798.1,1740.8,0.4584800231160143,0.008916,-0.8724511421583537,3,185.7262122631073,185.7262122631073,1,1,2,3438.212702238473,0.0,370,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0003197843604738306,0.08783813863991942,0.19620067643949152,0,4.03041640440893,0,normal
1767562749.0465229,172.18.0.6,39196,172.18.0.2,8501,1091.6,1738.9,0.6277545427688542,0.058228,1.5731033073966643,3,240.81372356414795,240.81372356414795,1,1,3,2594.354855977633,0.0,394,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0008187023923393984,0.12863021170140818,0.30766009486392104,1,4.517645378616468,0,normal
1767562754.6842794,172.18.0.12,62238,172.18.0.2,8501,793.6,1742.2,0.4555160466894931,0.009177,-0.8595423347658694,3,182.24212074279785,182.24212074279785,1,1,3,2758.0871714849345,0.0,346,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0009985269932245712,0.15897243055587973,0.26673850467227367,1,8.6519530705077,0,normal
1767562778.2704458,172.18.0.7,53579,172.18.0.2,8501,797.4,1742.0,0.4577604703248874,0.032291,0.2867969381613974,3,58.96584606170654,58.96584606170654,1,2,5,3295.0599898964138,0.0,415,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0003953869597967353,0.19075892301679057,0.35872170629100886,1,5.7582364219631605,0,normal
1767562780.9666374,172.18.0.10,58564,172.18.0.2,8501,800.8,1749.7,0.4577106897904673,0.02248,-0.199791346507248,3,78.56731390953064,78.56731390953064,1,1,6,3430.1156412598707,0.0,354,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0009842085614759743,0.12077809397891288,0.35900327496934836,0,4.040659266057238,0,normal
1767562806.9002452,172.18.0.5,53535,172.18.0.2,8501,804.5,1730.5,0.4649139686430725,0.013389,-0.650617041919262,3,61.19135403633118,61.19135403633118,1,1,3,1936.300142500218,0.0,371,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0007274444403218651,0.23888403567274014,0.21330882519061442,0,8.62123916223656,0,normal
1767562830.2710354,172.18.0.11,62892,172.18.0.2,8501,1076.3,1745.3,0.6166530057637183,0.04901,1.115947091569177,3,125.15549182891846,125.15549182891846,1,1,3,2563.8267161758954,0.0,355,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,5.884027600038955e-05,0.11539679299106004,0.3269043148570785,0,0.515034050904595,0,normal
1767562861.6344976,172.18.0.8,41931,172.18.0.2,8501,1069.6,1744.0,0.6132950591718979,0.052527,1.2903661701598073,3,130.8440933227539,130.8440933227539,1,1,5,2782.455223821729,0.0,388,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006382293183111468,0.05233424817727219,0.27807382752342635,0,2.0316407486356756,0,normal
1767562867.8414474,172.18.0.5,39684,172.18.0.2,8501,1076.7,1734.9,0.6206131130973985,0.060106,1.6662172403244644,3,60.94120216369629,60.94120216369629,1,1,3,2042.6440533899176,0.0,372,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00034497427892163645,0.2667333526042575,0.39835234314255186,1,5.227499946534361,0,normal
1767562869.6977398,172.18.0.6,45993,172.18.0.2,8501,806.2,1749.2,0.4608898103108262,0.04971,1.150671236598025,3,120.65121698379517,120.65121698379517,1,1,2,2477.940029841105,0.0,395,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,1.0512618798036332e-05,0.2751055333808271,0.3090184655341506,0,3.2035341889414175,0,normal
1767562871.9352915,172.18.0.8,43742,172.18.0.2,8501,1063.8,1746.5,0.6091293136686762,0.059979,1.6599418909394976,3,10.300793886184692,10.300793886184692,1,2,6,3149.3946451464626,0.0,389,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0004743381190445373,0.2925569158949238,0.39994617299095403,1,3.508585443005421,0,normal
1767562877.7001848,172.18.0.11,47193,172.18.0.2,8501,807.2,1746.4,0.462203400450166,0.045011,0.9176174651488476,3,47.42914938926697,47.42914938926697,1,2,4,2348.994019751158,0.0,356,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00038585968449304564,0.2095542883780834,0.39306308124395695,1,6.659343422036971,0,normal
1767562888.9122767,172.18.0.5,39875,172.18.0.2,8501,1076.2,1746.6,0.616176432967127,0.053288,1.3280818428194596,3,21.070829391479492,21.070829391479492,1,2,4,2668.506584557751,0.0,373,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00010553086695826076,0.2550842751075141,0.26542690919875755,1,2.339346508084193,0,normal
1767562902.7418144,172.18.0.12,54202,172.18.0.2,8501,1066.9,1749.9,0.6096860403357492,0.048217,1.0766148924003862,3,148.0575349330902,148.0575349330902,1,1,2,2911.5456977877047,0.0,347,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,1.9057535592298835e-05,0.23690488624137618,0.3417089558802231,0,3.0018789520268423,0,normal
1767562910.3640194,172.18.0.6,44898,172.18.0.2,8501,803.8,1738.5,0.4623469532467265,0.021263,-0.2601271393484294,3,40.666279554367065,40.666279554367065,1,2,3,2113.9900615466067,0.0,396,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0005205307188314653,0.15088278991823198,0.3327794463273289,1,5.7889143570564014,0,normal
1767562950.1113617,172.18.0.12,48494,172.18.0.2,8501,1089.0,1738.9,0.6262311040283159,0.048311,1.0812495252135574,3,47.36954736709595,47.36954736709595,1,2,3,1784.6170918424837,0.0,348,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00026432614850042534,0.2412639838570335,0.2384673872329303,1,1.8394797959521005,0,normal
1767562979.7809765,172.18.0.5,40021,172.18.0.2,8501,793.6,1741.1,0.4558211518205669,0.059131,1.617877669853966,3,90.86869978904724,90.86869978904724,1,1,5,3174.6911404145667,0.0,374,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00072885019710795,0.2946690210186431,0.2154856250433114,0,3.950025760650904,0,normal
1767563001.0327284,172.18.0.6,61662,172.18.0.2,8501,800.3,1748.5,0.4576849867553324,0.062736,1.7966543893435476,3,90.66870903968811,90.66870903968811,1,1,4,1760.039061172296,0.0,397,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.00044677523961912245,0.06124655622974322,0.3637356073387845,0,1.0183137596941552,0,normal
1767563008.5428853,172.18.0.7,39984,172.18.0.2,8501,796.0,1732.3,0.45951299489328,0.029791,0.1627896249998579,3,230.27243947982788,230.27243947982788,1,1,3,2493.7204398929252,0.0,416,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,7.209697850683882e-05,0.24843076796438057,0.2836774328061843,1,8.533945505750644,0,normal
1767563022.963102,172.18.0.5,63840,172.18.0.2,8501,805.0,1736.1,0.4637081549533853,0.061581,1.739366266226952,3,43.18212556838989,43.18212556838989,1,2,6,1663.9748113688822,0.0,375,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006342488521462802,0.09742844939184449,0.12775092588680648,1,1.7849875338934424,0,normal
1767563043.4761405,172.18.0.6,53031,172.18.0.2,8501,793.6,1739.7,0.4561949180413026,0.02395,-0.1268839637444156,3,42.44341206550598,42.44341206550598,1,2,5,3178.6831428024807,0.0,398,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0005417476427992569,0.049017831281264135,0.3483451272989323,0,3.455221535335784,0,normal
1767563050.4973886,172.18.0.6,65276,172.18.0.2,8501,796.0,1733.5,0.459194665563987,0.021971,-0.2250379558996542,3,7.02124810218811,7.02124810218811,2,3,5,2072.5474215655513,0.0,399,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0006665826550142712,0.0853431573898929,0.38695755244296515,1,8.14778528047271,0,normal
1767563059.9609585,172.18.0.10,58166,172.18.0.2,8501,800.2,1740.2,0.4598402610420789,0.010556,-0.7911478650677235,3,278.9943211078644,278.9943211078644,1,1,2,3456.746498236469,0.0,355,21,304734bb1c086c3453b387400cf83f11,68,0,0.5,1,1,0.0008465478898649282,0.1209543016917889,0.123211640598993,1,9.290834879705416,0,normal
